date,fiscal_year,refinery_id,refinery_name,operator,sector,crude_processed_tmt,capacity_utilization_pct
2017-11-01,FY 2017-18,REF12,HPCL Mumbai,HPCL,PSU,809.2,102.22
2017-11-01,FY 2017-18,REF13,HPCL Visakhapatnam,HPCL,PSU,952.29,103.89
2017-11-01,FY 2017-18,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,836.9,95.65
2017-11-01,FY 2017-18,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1297.15,103.77
2017-11-01,FY 2017-18,REF16,NRL Numaligarh,NRL (OIL),PSU,272.43,108.97
2017-11-01,FY 2017-18,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,957.68,101.7
2017-11-01,FY 2017-18,REF18,BORL Bina,BPCL (BORL),PSU,642.21,98.8
2017-11-01,FY 2017-18,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3040.92,110.58
2017-11-01,FY 2017-18,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3170.23,108.08
2017-11-01,FY 2017-18,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1704.02,102.24
2017-12-01,FY 2017-18,REF01,IOCL Panipat,IOCL,PSU,1237.84,99.03
2017-12-01,FY 2017-18,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1219.01,106.77
2017-12-01,FY 2017-18,REF03,IOCL Paradip,IOCL,PSU,1248.55,99.88
2017-12-01,FY 2017-18,REF04,IOCL Mathura,IOCL,PSU,665.87,99.88
2017-12-01,FY 2017-18,REF05,IOCL Haldia,IOCL,PSU,651.01,104.16
2017-12-01,FY 2017-18,REF06,IOCL Barauni,IOCL,PSU,511.8,102.36
2017-12-01,FY 2017-18,REF07,IOCL Bongaigaon,IOCL,PSU,195.2,99.67
2017-12-01,FY 2017-18,REF08,IOCL Guwahati,IOCL,PSU,82.13,98.55
2017-12-01,FY 2017-18,REF09,IOCL Digboi,IOCL,PSU,61.1,112.8
2017-12-01,FY 2017-18,REF10,BPCL Kochi,BPCL,PSU,1368.89,105.98
2017-12-01,FY 2017-18,REF11,BPCL Mumbai,BPCL,PSU,1029.27,102.93
2017-12-01,FY 2017-18,REF12,HPCL Mumbai,HPCL,PSU,816.91,103.19
2017-12-01,FY 2017-18,REF13,HPCL Visakhapatnam,HPCL,PSU,921.23,100.5
2017-12-01,FY 2017-18,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,895.23,102.31
2017-12-01,FY 2017-18,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1251.01,100.08
2017-12-01,FY 2017-18,REF16,NRL Numaligarh,NRL (OIL),PSU,243.99,97.59
2017-12-01,FY 2017-18,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,989.71,105.1
2017-12-01,FY 2017-18,REF18,BORL Bina,BPCL (BORL),PSU,648.35,99.75
2017-12-01,FY 2017-18,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3004.66,109.26
2017-12-01,FY 2017-18,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3221.4,109.82
2017-12-01,FY 2017-18,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1823.68,109.42
2018-01-01,FY 2017-18,REF01,IOCL Panipat,IOCL,PSU,1216.18,97.29
2018-01-01,FY 2017-18,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1134.02,99.33
2018-01-01,FY 2017-18,REF03,IOCL Paradip,IOCL,PSU,811.03,64.88
2018-01-01,FY 2017-18,REF04,IOCL Mathura,IOCL,PSU,699.36,104.9
2018-01-01,FY 2017-18,REF05,IOCL Haldia,IOCL,PSU,654.21,104.67
2018-01-01,FY 2017-18,REF06,IOCL Barauni,IOCL,PSU,490.81,98.16
2018-01-01,FY 2017-18,REF07,IOCL Bongaigaon,IOCL,PSU,187.93,95.97
2018-01-01,FY 2017-18,REF08,IOCL Guwahati,IOCL,PSU,92.26,110.71
2018-01-01,FY 2017-18,REF09,IOCL Digboi,IOCL,PSU,55.65,102.73
2018-01-01,FY 2017-18,REF10,BPCL Kochi,BPCL,PSU,1233.41,95.49
2018-01-01,FY 2017-18,REF11,BPCL Mumbai,BPCL,PSU,987.41,98.74
2018-01-01,FY 2017-18,REF12,HPCL Mumbai,HPCL,PSU,831.93,105.09
2018-01-01,FY 2017-18,REF13,HPCL Visakhapatnam,HPCL,PSU,1002.41,109.35
2018-01-01,FY 2017-18,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,949.23,108.48
2018-01-01,FY 2017-18,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1281.98,102.56
2018-01-01,FY 2017-18,REF16,NRL Numaligarh,NRL (OIL),PSU,226.14,90.46
2018-01-01,FY 2017-18,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,979.43,104.01
2018-01-01,FY 2017-18,REF18,BORL Bina,BPCL (BORL),PSU,630.14,96.94
2018-01-01,FY 2017-18,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2977.07,108.26
2018-01-01,FY 2017-18,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3089.21,105.31
2018-01-01,FY 2017-18,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1779.59,106.78
2018-02-01,FY 2017-18,REF01,IOCL Panipat,IOCL,PSU,1305.42,104.43
2018-02-01,FY 2017-18,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1142.37,100.06
2018-02-01,FY 2017-18,REF03,IOCL Paradip,IOCL,PSU,1247.52,99.8
2018-02-01,FY 2017-18,REF04,IOCL Mathura,IOCL,PSU,671.99,100.8
2018-02-01,FY 2017-18,REF05,IOCL Haldia,IOCL,PSU,696.77,111.48
2018-02-01,FY 2017-18,REF06,IOCL Barauni,IOCL,PSU,482.76,96.55
2018-02-01,FY 2017-18,REF07,IOCL Bongaigaon,IOCL,PSU,199.99,102.12
2018-02-01,FY 2017-18,REF08,IOCL Guwahati,IOCL,PSU,90.03,108.03
2018-02-01,FY 2017-18,REF09,IOCL Digboi,IOCL,PSU,54.59,100.79
2018-02-01,FY 2017-18,REF10,BPCL Kochi,BPCL,PSU,1367.8,105.89
2018-02-01,FY 2017-18,REF11,BPCL Mumbai,BPCL,PSU,957.23,95.72
2018-02-01,FY 2017-18,REF12,HPCL Mumbai,HPCL,PSU,793.16,100.19
2018-02-01,FY 2017-18,REF13,HPCL Visakhapatnam,HPCL,PSU,896.5,97.8
2018-02-01,FY 2017-18,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,881.53,100.75
2018-02-01,FY 2017-18,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1260.36,100.83
2018-02-01,FY 2017-18,REF16,NRL Numaligarh,NRL (OIL),PSU,253.08,101.23
2018-02-01,FY 2017-18,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1003.3,106.55
2018-02-01,FY 2017-18,REF18,BORL Bina,BPCL (BORL),PSU,598.08,92.01
2018-02-01,FY 2017-18,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2919.95,106.18
2018-02-01,FY 2017-18,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3186.59,108.63
2018-02-01,FY 2017-18,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1706.17,102.37
2018-03-01,FY 2017-18,REF01,IOCL Panipat,IOCL,PSU,1293.49,103.48
2018-03-01,FY 2017-18,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1124.57,98.5
2018-03-01,FY 2017-18,REF03,IOCL Paradip,IOCL,PSU,1253.27,100.26
2018-03-01,FY 2017-18,REF04,IOCL Mathura,IOCL,PSU,697.26,104.59
2018-03-01,FY 2017-18,REF05,IOCL Haldia,IOCL,PSU,431.03,68.96
2018-03-01,FY 2017-18,REF06,IOCL Barauni,IOCL,PSU,518.03,103.61
2018-03-01,FY 2017-18,REF07,IOCL Bongaigaon,IOCL,PSU,122.77,62.69
2018-03-01,FY 2017-18,REF08,IOCL Guwahati,IOCL,PSU,86.16,103.4
2018-03-01,FY 2017-18,REF09,IOCL Digboi,IOCL,PSU,56.16,103.67
2018-03-01,FY 2017-18,REF10,BPCL Kochi,BPCL,PSU,1328.21,102.83
2018-03-01,FY 2017-18,REF11,BPCL Mumbai,BPCL,PSU,1068.23,106.82
2018-03-01,FY 2017-18,REF12,HPCL Mumbai,HPCL,PSU,802.24,101.34
2018-03-01,FY 2017-18,REF13,HPCL Visakhapatnam,HPCL,PSU,977.55,106.64
2018-03-01,FY 2017-18,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,932.87,106.61
2018-03-01,FY 2017-18,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1297.4,103.79
2018-03-01,FY 2017-18,REF16,NRL Numaligarh,NRL (OIL),PSU,255.47,102.19
2018-03-01,FY 2017-18,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,992.42,105.39
2018-03-01,FY 2017-18,REF18,BORL Bina,BPCL (BORL),PSU,700.7,107.8
2018-03-01,FY 2017-18,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3058.4,111.21
2018-03-01,FY 2017-18,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3077.14,104.9
2018-03-01,FY 2017-18,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1819.9,109.19
2018-04-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1220.12,97.61
2018-04-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1123.3,98.39
2018-04-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1243.97,99.52
2018-04-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,635.85,95.38
2018-04-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,608.56,97.37
2018-04-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,535.39,107.08
2018-04-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,192.64,98.37
2018-04-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,87.02,104.42
2018-04-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,55.08,101.69
2018-04-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1333.17,103.21
2018-04-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1033.89,103.39
2018-04-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,769.55,97.21
2018-04-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,956.93,104.39
2018-04-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,840.61,96.07
2018-04-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1227.66,98.21
2018-04-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,258.32,103.33
2018-04-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,950.84,100.97
2018-04-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,605.47,93.15
2018-04-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2998.85,109.05
2018-04-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3030.3,103.31
2018-04-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1833.96,110.04
2018-05-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1247.4,99.79
2018-05-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1168.38,102.34
2018-05-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1278.31,102.26
2018-05-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,693.51,104.03
2018-05-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,646.56,103.45
2018-05-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,484.67,96.93
2018-05-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,195.88,100.02
2018-05-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,85.28,102.34
2018-05-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,57.81,106.73
2018-05-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1336.72,103.49
2018-05-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1063.16,106.32
2018-05-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,811.83,102.55
2018-05-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,965.84,105.36
2018-05-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,892.48,102.0
2018-05-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1314.75,105.18
2018-05-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,248.99,99.59
2018-05-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1023.5,108.69
2018-05-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,669.5,103.0
2018-05-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2854.56,103.8
2018-05-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3200.35,109.1
2018-05-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1695.0,101.7
2018-06-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1293.78,103.5
2018-06-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1193.51,104.54
2018-06-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1360.21,108.82
2018-06-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,659.85,98.98
2018-06-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,680.31,108.85
2018-06-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,505.07,101.01
2018-06-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,191.98,98.03
2018-06-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,82.55,99.06
2018-06-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,55.93,103.25
2018-06-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1259.13,97.48
2018-06-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,647.79,64.78
2018-06-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,810.42,102.37
2018-06-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,982.82,107.22
2018-06-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,913.64,104.42
2018-06-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1264.68,101.17
2018-06-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,258.08,103.23
2018-06-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,986.15,104.72
2018-06-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,626.57,96.4
2018-06-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3114.83,113.27
2018-06-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3306.43,112.72
2018-06-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1796.3,107.78
2018-07-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1239.92,99.19
2018-07-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1101.45,96.48
2018-07-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1293.64,103.49
2018-07-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,690.12,103.52
2018-07-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,611.14,97.78
2018-07-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,510.06,102.01
2018-07-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,204.22,104.28
2018-07-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,82.45,98.93
2018-07-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,54.28,100.21
2018-07-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1293.95,100.18
2018-07-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,980.14,98.01
2018-07-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,793.99,100.29
2018-07-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,869.05,94.81
2018-07-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,874.78,99.98
2018-07-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1250.43,100.03
2018-07-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,251.88,100.75
2018-07-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,992.88,105.44
2018-07-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,625.22,96.19
2018-07-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2884.03,104.87
2018-07-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3100.24,105.69
2018-07-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1735.19,104.11
2018-08-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1292.25,103.38
2018-08-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1127.63,98.77
2018-08-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1260.93,100.87
2018-08-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,650.71,97.61
2018-08-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,622.26,99.56
2018-08-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,511.02,102.2
2018-08-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,200.53,102.4
2018-08-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,80.82,96.98
2018-08-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,54.53,100.68
2018-08-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1261.54,97.67
2018-08-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1005.33,100.53
2018-08-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,779.46,98.46
2018-08-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,993.03,108.33
2018-08-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,912.25,104.26
2018-08-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1282.19,102.58
2018-08-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,233.22,93.29
2018-08-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,971.45,103.16
2018-08-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,678.47,104.38
2018-08-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2965.68,107.84
2018-08-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3317.96,113.11
2018-08-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1847.57,110.85
2018-09-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1244.17,99.53
2018-09-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1224.46,107.25
2018-09-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1248.8,99.9
2018-09-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,724.11,108.62
2018-09-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,671.9,107.5
2018-09-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,510.91,102.18
2018-09-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,185.91,94.93
2018-09-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,84.89,101.87
2018-09-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,52.33,96.61
2018-09-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1273.18,98.57
2018-09-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,988.44,98.84
2018-09-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,764.6,96.58
2018-09-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,933.92,101.88
2018-09-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,858.62,98.13
2018-09-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1250.97,100.08
2018-09-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,247.19,98.88
2018-09-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,993.0,105.45
2018-09-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,667.12,102.63
2018-09-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2944.61,107.08
2018-09-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3215.06,109.6
2018-09-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1861.45,111.69
2018-10-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1158.15,92.65
2018-10-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1126.39,98.66
2018-10-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1215.67,97.25
2018-10-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,655.53,98.33
2018-10-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,575.29,92.05
2018-10-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,462.59,92.52
2018-10-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,176.27,90.01
2018-10-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,82.5,99.0
2018-10-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,53.57,98.9
2018-10-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1376.31,106.55
2018-10-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1015.65,101.57
2018-10-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,732.12,92.48
2018-10-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,944.47,103.03
2018-10-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,1021.17,116.7
2018-10-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1158.29,92.66
2018-10-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,269.75,107.9
2018-10-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,978.05,103.86
2018-10-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,645.47,99.3
2018-10-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2922.99,106.29
2018-10-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3197.0,108.99
2018-10-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1779.19,106.75
2018-11-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1206.0,96.48
2018-11-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1128.64,98.86
2018-11-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1280.42,102.43
2018-11-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,691.61,103.74
2018-11-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,677.47,108.39
2018-11-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,506.96,101.39
2018-11-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,207.94,106.18
2018-11-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,83.52,100.22
2018-11-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,54.57,100.74
2018-11-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1298.58,100.54
2018-11-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1018.59,101.86
2018-11-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,827.11,104.48
2018-11-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,909.13,99.18
2018-11-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,852.63,97.44
2018-11-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1310.27,104.82
2018-11-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,261.26,104.5
2018-11-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1020.94,108.42
2018-11-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,640.8,98.58
2018-11-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2951.06,107.31
2018-11-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3255.7,110.99
2018-11-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1776.68,106.6
2018-12-01,FY 2018-19,REF01,IOCL Panipat,IOCL,PSU,1294.52,103.56
2018-12-01,FY 2018-19,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1144.38,100.24
2018-12-01,FY 2018-19,REF03,IOCL Paradip,IOCL,PSU,1278.7,102.3
2018-12-01,FY 2018-19,REF04,IOCL Mathura,IOCL,PSU,642.73,96.41
2018-12-01,FY 2018-19,REF05,IOCL Haldia,IOCL,PSU,633.38,101.34
2018-12-01,FY 2018-19,REF06,IOCL Barauni,IOCL,PSU,445.18,89.04
2018-12-01,FY 2018-19,REF07,IOCL Bongaigaon,IOCL,PSU,207.24,105.82
2018-12-01,FY 2018-19,REF08,IOCL Guwahati,IOCL,PSU,86.76,104.11
2018-12-01,FY 2018-19,REF09,IOCL Digboi,IOCL,PSU,52.65,97.2
2018-12-01,FY 2018-19,REF10,BPCL Kochi,BPCL,PSU,1394.86,107.99
2018-12-01,FY 2018-19,REF11,BPCL Mumbai,BPCL,PSU,1055.42,105.54
2018-12-01,FY 2018-19,REF12,HPCL Mumbai,HPCL,PSU,764.55,96.57
2018-12-01,FY 2018-19,REF13,HPCL Visakhapatnam,HPCL,PSU,906.44,98.88
2018-12-01,FY 2018-19,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,846.77,96.77
2018-12-01,FY 2018-19,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1280.13,102.41
2018-12-01,FY 2018-19,REF16,NRL Numaligarh,NRL (OIL),PSU,246.8,98.72
2018-12-01,FY 2018-19,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,925.31,98.26
2018-12-01,FY 2018-19,REF18,BORL Bina,BPCL (BORL),PSU,654.72,100.73
2018-12-01,FY 2018-19,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3045.19,110.73
2018-12-01,FY 2018-19,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3177.31,108.32
2018-12-01,FY 2018-19,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1827.17,109.63
